material_id,date_consumed,raw_material_name,unit,quantity_consumed
RM015,2026-05-11,Sesame Oil,L,1.65
RM015,2026-05-12,Sesame Oil,L,1.73
RM015,2026-05-13,Sesame Oil,L,1.96
RM015,2026-05-14,Sesame Oil,L,1.85
RM015,2026-05-15,Sesame Oil,L,2.26
RM015,2026-05-16,Sesame Oil,L,2.22
RM015,2026-05-17,Sesame Oil,L,2.29
RM015,2026-05-18,Sesame Oil,L,1.61
RM015,2026-05-19,Sesame Oil,L,1.89
RM015,2026-05-20,Sesame Oil,L,2.13
RM015,2026-05-21,Sesame Oil,L,2.21
RM015,2026-05-22,Sesame Oil,L,2.17
RM015,2026-05-23,Sesame Oil,L,2.36
RM015,2026-05-24,Sesame Oil,L,1.97
RM015,2026-05-25,Sesame Oil,L,1.74
RM015,2026-05-26,Sesame Oil,L,2.11
RM015,2026-05-27,Sesame Oil,L,2.23
RM015,2026-05-28,Sesame Oil,L,2.16
RM015,2026-05-29,Sesame Oil,L,2.04
RM015,2026-05-30,Sesame Oil,L,2.25
RM015,2026-05-31,Sesame Oil,L,2.36
RM015,2026-06-01,Sesame Oil,L,1.51
RM015,2026-06-02,Sesame Oil,L,2.04
RM015,2026-06-03,Sesame Oil,L,2.14
RM015,2026-06-04,Sesame Oil,L,2.32
RM015,2026-06-05,Sesame Oil,L,2.36
RM015,2026-06-06,Sesame Oil,L,2.25
RM015,2026-06-07,Sesame Oil,L,1.94
RM015,2026-06-08,Sesame Oil,L,1.76
RM015,2026-06-09,Sesame Oil,L,2.13
RM015,2026-06-10,Sesame Oil,L,1.95
RM015,2026-06-11,Sesame Oil,L,2.06
RM015,2026-06-12,Sesame Oil,L,2.24
RM015,2026-06-13,Sesame Oil,L,2.25
RM015,2026-06-14,Sesame Oil,L,2.02
RM015,2026-06-15,Sesame Oil,L,1.78
RM015,2026-06-16,Sesame Oil,L,1.96
RM015,2026-06-17,Sesame Oil,L,1.83
RM015,2026-06-18,Sesame Oil,L,1.96
RM015,2026-06-19,Sesame Oil,L,2.36
RM015,2026-06-20,Sesame Oil,L,2.48
RM015,2026-06-21,Sesame Oil,L,2.2
RM015,2026-06-22,Sesame Oil,L,1.6
RM015,2026-06-23,Sesame Oil,L,1.99
RM015,2026-06-24,Sesame Oil,L,1.94
RM015,2026-06-25,Sesame Oil,L,2.05
RM015,2026-06-26,Sesame Oil,L,1.96
RM015,2026-06-27,Sesame Oil,L,2.64
RM015,2026-06-28,Sesame Oil,L,2.43
RM015,2026-06-29,Sesame Oil,L,1.82
RM015,2026-06-30,Sesame Oil,L,1.88
RM015,2026-07-01,Sesame Oil,L,2.01
RM015,2026-07-02,Sesame Oil,L,2.05
RM015,2026-07-03,Sesame Oil,L,2.8
RM015,2026-07-04,Sesame Oil,L,2.63
RM015,2026-07-05,Sesame Oil,L,2.4
RM015,2026-07-06,Sesame Oil,L,1.75
RM015,2026-07-07,Sesame Oil,L,1.83
RM015,2026-07-08,Sesame Oil,L,1.76
RM015,2026-07-09,Sesame Oil,L,2.14
RM015,2026-07-10,Sesame Oil,L,2.07
RM015,2026-07-11,Sesame Oil,L,2.11
RM015,2026-07-12,Sesame Oil,L,2.06
RM015,2026-07-13,Sesame Oil,L,1.66
RM015,2026-07-14,Sesame Oil,L,1.83
RM015,2026-07-15,Sesame Oil,L,1.88
RM015,2026-07-16,Sesame Oil,L,1.88
RM015,2026-07-17,Sesame Oil,L,2.37
RM015,2026-07-18,Sesame Oil,L,2.3
RM015,2026-07-19,Sesame Oil,L,2.02
RM015,2026-07-20,Sesame Oil,L,1.8
RM015,2026-07-21,Sesame Oil,L,1.92
RM015,2026-07-22,Sesame Oil,L,1.91
RM015,2026-07-23,Sesame Oil,L,2.28
RM015,2026-07-24,Sesame Oil,L,2.09
RM015,2026-07-25,Sesame Oil,L,2.54
RM015,2026-07-26,Sesame Oil,L,1.85
RM015,2026-07-27,Sesame Oil,L,2.0
RM015,2026-07-28,Sesame Oil,L,2.15
RM015,2026-07-29,Sesame Oil,L,1.9
RM015,2026-07-30,Sesame Oil,L,1.87
RM015,2026-07-31,Sesame Oil,L,2.35
RM015,2026-08-01,Sesame Oil,L,3.01
RM015,2026-08-02,Sesame Oil,L,2.31
RM015,2026-08-03,Sesame Oil,L,2.02
RM015,2026-08-04,Sesame Oil,L,1.9
RM015,2026-08-05,Sesame Oil,L,2.22
RM015,2026-08-06,Sesame Oil,L,2.14
RM015,2026-08-07,Sesame Oil,L,2.15
RM015,2026-08-08,Sesame Oil,L,2.46
RM015,2026-08-09,Sesame Oil,L,2.28
RM016,2025-01-01,Oyster Sauce,L,2.99
RM016,2025-01-02,Oyster Sauce,L,3.26
RM016,2025-01-03,Oyster Sauce,L,3.34
RM016,2025-01-04,Oyster Sauce,L,4.08
RM016,2025-01-05,Oyster Sauce,L,3.04
RM016,2025-01-06,Oyster Sauce,L,2.88
RM016,2025-01-07,Oyster Sauce,L,3.11
RM016,2025-01-08,Oyster Sauce,L,2.96
RM016,2025-01-09,Oyster Sauce,L,3.01
RM016,2025-01-10,Oyster Sauce,L,3.52
RM016,2025-01-11,Oyster Sauce,L,3.49
RM016,2025-01-12,Oyster Sauce,L,3.14
RM016,2025-01-13,Oyster Sauce,L,2.22
RM016,2025-01-14,Oyster Sauce,L,3.04
RM016,2025-01-15,Oyster Sauce,L,2.86
RM016,2025-01-16,Oyster Sauce,L,2.71
RM016,2025-01-17,Oyster Sauce,L,3.27
RM016,2025-01-18,Oyster Sauce,L,3.52
RM016,2025-01-19,Oyster Sauce,L,2.84
RM016,2025-01-20,Oyster Sauce,L,2.46
RM016,2025-01-21,Oyster Sauce,L,2.98
RM016,2025-01-22,Oyster Sauce,L,2.75
RM016,2025-01-23,Oyster Sauce,L,3.09
RM016,2025-01-24,Oyster Sauce,L,3.14
RM016,2025-01-25,Oyster Sauce,L,3.35
RM016,2025-01-26,Oyster Sauce,L,3.09
RM016,2025-01-27,Oyster Sauce,L,2.83
RM016,2025-01-28,Oyster Sauce,L,3.09
RM016,2025-01-29,Oyster Sauce,L,2.9
RM016,2025-01-30,Oyster Sauce,L,3.32
RM016,2025-01-31,Oyster Sauce,L,3.22
RM016,2025-02-01,Oyster Sauce,L,3.64
RM016,2025-02-02,Oyster Sauce,L,2.73
RM016,2025-02-03,Oyster Sauce,L,2.61
RM016,2025-02-04,Oyster Sauce,L,2.98
RM016,2025-02-05,Oyster Sauce,L,2.64
RM016,2025-02-06,Oyster Sauce,L,3.1
RM016,2025-02-07,Oyster Sauce,L,2.8
RM016,2025-02-08,Oyster Sauce,L,3.43
RM016,2025-02-09,Oyster Sauce,L,3.31
RM016,2025-02-10,Oyster Sauce,L,2.76
RM016,2025-02-11,Oyster Sauce,L,2.85
RM016,2025-02-12,Oyster Sauce,L,2.95
RM016,2025-02-13,Oyster Sauce,L,2.62
RM016,2025-02-14,Oyster Sauce,L,3.13
RM016,2025-02-15,Oyster Sauce,L,4.09
RM016,2025-02-16,Oyster Sauce,L,3.21
RM016,2025-02-17,Oyster Sauce,L,2.36
RM016,2025-02-18,Oyster Sauce,L,2.56
RM016,2025-02-19,Oyster Sauce,L,2.81
RM016,2025-02-20,Oyster Sauce,L,3.22
RM016,2025-02-21,Oyster Sauce,L,3.04
RM016,2025-02-22,Oyster Sauce,L,3.7
RM016,2025-02-23,Oyster Sauce,L,2.71
RM016,2025-02-24,Oyster Sauce,L,3.08
RM016,2025-02-25,Oyster Sauce,L,3.03
RM016,2025-02-26,Oyster Sauce,L,3.4
RM016,2025-02-27,Oyster Sauce,L,3.41
RM016,2025-02-28,Oyster Sauce,L,3.46
RM016,2025-03-01,Oyster Sauce,L,3.79
RM016,2025-03-02,Oyster Sauce,L,2.94
RM016,2025-03-03,Oyster Sauce,L,2.69
RM016,2025-03-04,Oyster Sauce,L,2.93
RM016,2025-03-05,Oyster Sauce,L,3.14
RM016,2025-03-06,Oyster Sauce,L,3.43
RM016,2025-03-07,Oyster Sauce,L,3.26
RM016,2025-03-08,Oyster Sauce,L,3.42
RM016,2025-03-09,Oyster Sauce,L,3.26
RM016,2025-03-10,Oyster Sauce,L,2.13
RM016,2025-03-11,Oyster Sauce,L,3.21
RM016,2025-03-12,Oyster Sauce,L,2.7
RM016,2025-03-13,Oyster Sauce,L,3.14
RM016,2025-03-14,Oyster Sauce,L,3.8
RM016,2025-03-15,Oyster Sauce,L,3.92
RM016,2025-03-16,Oyster Sauce,L,3.03
RM016,2025-03-17,Oyster Sauce,L,2.54
RM016,2025-03-18,Oyster Sauce,L,2.9
RM016,2025-03-19,Oyster Sauce,L,3.4
RM016,2025-03-20,Oyster Sauce,L,2.88
RM016,2025-03-21,Oyster Sauce,L,3.51
RM016,2025-03-22,Oyster Sauce,L,2.8
RM016,2025-03-23,Oyster Sauce,L,3.47
RM016,2025-03-24,Oyster Sauce,L,2.68
RM016,2025-03-25,Oyster Sauce,L,2.78
RM016,2025-03-26,Oyster Sauce,L,3.32
RM016,2025-03-27,Oyster Sauce,L,3.61
RM016,2025-03-28,Oyster Sauce,L,3.24
RM016,2025-03-29,Oyster Sauce,L,4.47
RM016,2025-03-30,Oyster Sauce,L,3.44
RM016,2025-03-31,Oyster Sauce,L,2.21
RM016,2025-04-01,Oyster Sauce,L,2.95
RM016,2025-04-02,Oyster Sauce,L,3.11
RM016,2025-04-03,Oyster Sauce,L,3.11
RM016,2025-04-04,Oyster Sauce,L,3.52
RM016,2025-04-05,Oyster Sauce,L,3.94
RM016,2025-04-06,Oyster Sauce,L,3.52
RM016,2025-04-07,Oyster Sauce,L,2.54
RM016,2025-04-08,Oyster Sauce,L,2.94
RM016,2025-04-09,Oyster Sauce,L,3.32
RM016,2025-04-10,Oyster Sauce,L,2.91
RM016,2025-04-11,Oyster Sauce,L,3.23
RM016,2025-04-12,Oyster Sauce,L,3.49
RM016,2025-04-13,Oyster Sauce,L,3.1
RM016,2025-04-14,Oyster Sauce,L,2.43
RM016,2025-04-15,Oyster Sauce,L,2.6
RM016,2025-04-16,Oyster Sauce,L,3.03
RM016,2025-04-17,Oyster Sauce,L,3.04
RM016,2025-04-18,Oyster Sauce,L,3.15
RM016,2025-04-19,Oyster Sauce,L,3.27
RM016,2025-04-20,Oyster Sauce,L,3.14
RM016,2025-04-21,Oyster Sauce,L,2.22
RM016,2025-04-22,Oyster Sauce,L,2.78
RM016,2025-04-23,Oyster Sauce,L,3.05
RM016,2025-04-24,Oyster Sauce,L,3.59
RM016,2025-04-25,Oyster Sauce,L,3.75
RM016,2025-04-26,Oyster Sauce,L,3.65
RM016,2025-04-27,Oyster Sauce,L,3.77
RM016,2025-04-28,Oyster Sauce,L,3.15
RM016,2025-04-29,Oyster Sauce,L,2.92
RM016,2025-04-30,Oyster Sauce,L,3.31
RM016,2025-05-01,Oyster Sauce,L,3.41
RM016,2025-05-02,Oyster Sauce,L,4.07
RM016,2025-05-03,Oyster Sauce,L,3.92
RM016,2025-05-04,Oyster Sauce,L,3.18
RM016,2025-05-05,Oyster Sauce,L,2.8
RM016,2025-05-06,Oyster Sauce,L,2.76
RM016,2025-05-07,Oyster Sauce,L,3.14
RM016,2025-05-08,Oyster Sauce,L,3.24
RM016,2025-05-09,Oyster Sauce,L,3.42
RM016,2025-05-10,Oyster Sauce,L,3.54
RM016,2025-05-11,Oyster Sauce,L,3.02
RM016,2025-05-12,Oyster Sauce,L,2.46
RM016,2025-05-13,Oyster Sauce,L,2.97
RM016,2025-05-14,Oyster Sauce,L,2.6
RM016,2025-05-15,Oyster Sauce,L,2.54
RM016,2025-05-16,Oyster Sauce,L,3.57
RM016,2025-05-17,Oyster Sauce,L,3.6
RM016,2025-05-18,Oyster Sauce,L,2.85
RM016,2025-05-19,Oyster Sauce,L,2.18
RM016,2025-05-20,Oyster Sauce,L,3.05
RM016,2025-05-21,Oyster Sauce,L,3.16
RM016,2025-05-22,Oyster Sauce,L,3.22
RM016,2025-05-23,Oyster Sauce,L,3.22
RM016,2025-05-24,Oyster Sauce,L,3.4
RM016,2025-05-25,Oyster Sauce,L,2.67
RM016,2025-05-26,Oyster Sauce,L,2.81
RM016,2025-05-27,Oyster Sauce,L,2.95
RM016,2025-05-28,Oyster Sauce,L,3.29
RM016,2025-05-29,Oyster Sauce,L,3.59
RM016,2025-05-30,Oyster Sauce,L,3.36
RM016,2025-05-31,Oyster Sauce,L,4.13
RM016,2025-06-01,Oyster Sauce,L,3.35
RM016,2025-06-02,Oyster Sauce,L,3.04
RM016,2025-06-03,Oyster Sauce,L,2.77
RM016,2025-06-04,Oyster Sauce,L,2.92
RM016,2025-06-05,Oyster Sauce,L,3.25
RM016,2025-06-06,Oyster Sauce,L,3.69
RM016,2025-06-07,Oyster Sauce,L,3.4
RM016,2025-06-08,Oyster Sauce,L,3.16
RM016,2025-06-09,Oyster Sauce,L,2.69
RM016,2025-06-10,Oyster Sauce,L,2.73
RM016,2025-06-11,Oyster Sauce,L,2.54
RM016,2025-06-12,Oyster Sauce,L,2.61
RM016,2025-06-13,Oyster Sauce,L,3.43
RM016,2025-06-14,Oyster Sauce,L,3.65
RM016,2025-06-15,Oyster Sauce,L,2.87
RM016,2025-06-16,Oyster Sauce,L,2.53
RM016,2025-06-17,Oyster Sauce,L,2.72
RM016,2025-06-18,Oyster Sauce,L,3.11
RM016,2025-06-19,Oyster Sauce,L,2.61
RM016,2025-06-20,Oyster Sauce,L,3.52
RM016,2025-06-21,Oyster Sauce,L,3.33
RM016,2025-06-22,Oyster Sauce,L,3.28
RM016,2025-06-23,Oyster Sauce,L,2.68
RM016,2025-06-24,Oyster Sauce,L,2.6
RM016,2025-06-25,Oyster Sauce,L,3.0
RM016,2025-06-26,Oyster Sauce,L,3.65
RM016,2025-06-27,Oyster Sauce,L,3.76
RM016,2025-06-28,Oyster Sauce,L,3.76
RM016,2025-06-29,Oyster Sauce,L,3.58
RM016,2025-06-30,Oyster Sauce,L,2.41
RM016,2025-07-01,Oyster Sauce,L,2.96
RM016,2025-07-02,Oyster Sauce,L,3.22
RM016,2025-07-03,Oyster Sauce,L,3.66
RM016,2025-07-04,Oyster Sauce,L,2.74
RM016,2025-07-05,Oyster Sauce,L,3.69
RM016,2025-07-06,Oyster Sauce,L,3.4
RM016,2025-07-07,Oyster Sauce,L,2.72
RM016,2025-07-08,Oyster Sauce,L,3.13
RM016,2025-07-09,Oyster Sauce,L,2.77
RM016,2025-07-10,Oyster Sauce,L,3.2
RM016,2025-07-11,Oyster Sauce,L,3.1
RM016,2025-07-12,Oyster Sauce,L,3.84
RM016,2025-07-13,Oyster Sauce,L,3.26
RM016,2025-07-14,Oyster Sauce,L,2.49
RM016,2025-07-15,Oyster Sauce,L,2.69
RM016,2025-07-16,Oyster Sauce,L,2.91
RM016,2025-07-17,Oyster Sauce,L,2.72
RM016,2025-07-18,Oyster Sauce,L,3.35
RM016,2025-07-19,Oyster Sauce,L,4.04
RM016,2025-07-20,Oyster Sauce,L,2.88
RM016,2025-07-21,Oyster Sauce,L,2.68
RM016,2025-07-22,Oyster Sauce,L,2.74
RM016,2025-07-23,Oyster Sauce,L,3.01
RM016,2025-07-24,Oyster Sauce,L,3.21
RM016,2025-07-25,Oyster Sauce,L,3.25
RM016,2025-07-26,Oyster Sauce,L,3.94
RM016,2025-07-27,Oyster Sauce,L,3.51
RM016,2025-07-28,Oyster Sauce,L,3.03
RM016,2025-07-29,Oyster Sauce,L,2.74
RM016,2025-07-30,Oyster Sauce,L,3.28
RM016,2025-07-31,Oyster Sauce,L,3.29
RM016,2025-08-01,Oyster Sauce,L,3.56
RM016,2025-08-02,Oyster Sauce,L,3.76
RM016,2025-08-03,Oyster Sauce,L,3.64
RM016,2025-08-04,Oyster Sauce,L,3.04
RM016,2025-08-05,Oyster Sauce,L,2.61
RM016,2025-08-06,Oyster Sauce,L,2.67
RM016,2025-08-07,Oyster Sauce,L,3.12
RM016,2025-08-08,Oyster Sauce,L,3.11
RM016,2025-08-09,Oyster Sauce,L,3.65
RM016,2025-08-10,Oyster Sauce,L,3.11
RM016,2025-08-11,Oyster Sauce,L,2.76
RM016,2025-08-12,Oyster Sauce,L,2.74
RM016,2025-08-13,Oyster Sauce,L,2.99
RM016,2025-08-14,Oyster Sauce,L,2.86
RM016,2025-08-15,Oyster Sauce,L,3.54
RM016,2025-08-16,Oyster Sauce,L,2.66
RM016,2025-08-17,Oyster Sauce,L,3.15
RM016,2025-08-18,Oyster Sauce,L,2.75
RM016,2025-08-19,Oyster Sauce,L,2.86
RM016,2025-08-20,Oyster Sauce,L,3.13
RM016,2025-08-21,Oyster Sauce,L,3.65
RM016,2025-08-22,Oyster Sauce,L,3.02
RM016,2025-08-23,Oyster Sauce,L,3.56
RM016,2025-08-24,Oyster Sauce,L,3.29
RM016,2025-08-25,Oyster Sauce,L,2.61
RM016,2025-08-26,Oyster Sauce,L,2.88
RM016,2025-08-27,Oyster Sauce,L,3.45
RM016,2025-08-28,Oyster Sauce,L,3.49
RM016,2025-08-29,Oyster Sauce,L,3.49
RM016,2025-08-30,Oyster Sauce,L,3.63
RM016,2025-08-31,Oyster Sauce,L,3.5
RM016,2025-09-01,Oyster Sauce,L,2.97
RM016,2025-09-02,Oyster Sauce,L,2.67
RM016,2025-09-03,Oyster Sauce,L,3.36
RM016,2025-09-04,Oyster Sauce,L,3.09
RM016,2025-09-05,Oyster Sauce,L,3.2
RM016,2025-09-06,Oyster Sauce,L,3.66
RM016,2025-09-07,Oyster Sauce,L,3.58
RM016,2025-09-08,Oyster Sauce,L,2.75
RM016,2025-09-09,Oyster Sauce,L,2.7
RM016,2025-09-10,Oyster Sauce,L,2.73
RM016,2025-09-11,Oyster Sauce,L,3.08
RM016,2025-09-12,Oyster Sauce,L,2.63
RM016,2025-09-13,Oyster Sauce,L,3.43
RM016,2025-09-14,Oyster Sauce,L,2.96
RM016,2025-09-15,Oyster Sauce,L,2.9
RM016,2025-09-16,Oyster Sauce,L,2.78
RM016,2025-09-17,Oyster Sauce,L,2.62
RM016,2025-09-18,Oyster Sauce,L,3.23
RM016,2025-09-19,Oyster Sauce,L,3.02
RM016,2025-09-20,Oyster Sauce,L,3.14
RM016,2025-09-21,Oyster Sauce,L,3.24
RM016,2025-09-22,Oyster Sauce,L,2.55
RM016,2025-09-23,Oyster Sauce,L,2.79
RM016,2025-09-24,Oyster Sauce,L,3.2
RM016,2025-09-25,Oyster Sauce,L,3.16
RM016,2025-09-26,Oyster Sauce,L,3.77
RM016,2025-09-27,Oyster Sauce,L,3.37
RM016,2025-09-28,Oyster Sauce,L,3.05
RM016,2025-09-29,Oyster Sauce,L,2.72
RM016,2025-09-30,Oyster Sauce,L,3.01
RM016,2025-10-01,Oyster Sauce,L,3.24
RM016,2025-10-02,Oyster Sauce,L,3.78
RM016,2025-10-03,Oyster Sauce,L,3.73
RM016,2025-10-04,Oyster Sauce,L,4.1
RM016,2025-10-05,Oyster Sauce,L,3.43
RM016,2025-10-06,Oyster Sauce,L,2.59
RM016,2025-10-07,Oyster Sauce,L,2.61
RM016,2025-10-08,Oyster Sauce,L,3.29
RM016,2025-10-09,Oyster Sauce,L,3.16
RM016,2025-10-10,Oyster Sauce,L,2.85
RM016,2025-10-11,Oyster Sauce,L,3.22
RM016,2025-10-12,Oyster Sauce,L,3.03
RM016,2025-10-13,Oyster Sauce,L,2.25
RM016,2025-10-14,Oyster Sauce,L,2.67
RM016,2025-10-15,Oyster Sauce,L,2.8
RM016,2025-10-16,Oyster Sauce,L,2.61
RM016,2025-10-17,Oyster Sauce,L,3.24
RM016,2025-10-18,Oyster Sauce,L,4.13
RM016,2025-10-19,Oyster Sauce,L,3.05
RM016,2025-10-20,Oyster Sauce,L,2.72
RM016,2025-10-21,Oyster Sauce,L,2.88
RM016,2025-10-22,Oyster Sauce,L,2.83
RM016,2025-10-23,Oyster Sauce,L,3.58
RM016,2025-10-24,Oyster Sauce,L,3.65
RM016,2025-10-25,Oyster Sauce,L,3.64
RM016,2025-10-26,Oyster Sauce,L,3.31
RM016,2025-10-27,Oyster Sauce,L,2.6
RM016,2025-10-28,Oyster Sauce,L,3.33
RM016,2025-10-29,Oyster Sauce,L,2.6
RM016,2025-10-30,Oyster Sauce,L,3.62
RM016,2025-10-31,Oyster Sauce,L,3.47
RM016,2025-11-01,Oyster Sauce,L,4.16
RM016,2025-11-02,Oyster Sauce,L,2.86
RM016,2025-11-03,Oyster Sauce,L,2.95
RM016,2025-11-04,Oyster Sauce,L,2.58
RM016,2025-11-05,Oyster Sauce,L,3.05
RM016,2025-11-06,Oyster Sauce,L,3.13
RM016,2025-11-07,Oyster Sauce,L,3.77
RM016,2025-11-08,Oyster Sauce,L,3.58
RM016,2025-11-09,Oyster Sauce,L,3.15
RM016,2025-11-10,Oyster Sauce,L,2.74
RM016,2025-11-11,Oyster Sauce,L,3.06
RM016,2025-11-12,Oyster Sauce,L,2.71
RM016,2025-11-13,Oyster Sauce,L,3.06
RM016,2025-11-14,Oyster Sauce,L,3.3
RM016,2025-11-15,Oyster Sauce,L,3.21
RM016,2025-11-16,Oyster Sauce,L,3.09
RM016,2025-11-17,Oyster Sauce,L,2.45
RM016,2025-11-18,Oyster Sauce,L,2.81
RM016,2025-11-19,Oyster Sauce,L,2.8
RM016,2025-11-20,Oyster Sauce,L,3.04
RM016,2025-11-21,Oyster Sauce,L,3.99
RM016,2025-11-22,Oyster Sauce,L,3.82
RM016,2025-11-23,Oyster Sauce,L,2.98
RM016,2025-11-24,Oyster Sauce,L,2.76
RM016,2025-11-25,Oyster Sauce,L,2.4
RM016,2025-11-26,Oyster Sauce,L,3.03
RM016,2025-11-27,Oyster Sauce,L,2.74
RM016,2025-11-28,Oyster Sauce,L,3.77
RM016,2025-11-29,Oyster Sauce,L,3.56
RM016,2025-11-30,Oyster Sauce,L,3.58
RM016,2025-12-01,Oyster Sauce,L,2.75
RM016,2025-12-02,Oyster Sauce,L,2.83
RM016,2025-12-03,Oyster Sauce,L,3.04
RM016,2025-12-04,Oyster Sauce,L,3.37
RM016,2025-12-05,Oyster Sauce,L,3.6
RM016,2025-12-06,Oyster Sauce,L,3.84
RM016,2025-12-07,Oyster Sauce,L,2.96
RM016,2025-12-08,Oyster Sauce,L,2.65
RM016,2025-12-09,Oyster Sauce,L,3.01
RM016,2025-12-10,Oyster Sauce,L,2.86
RM016,2025-12-11,Oyster Sauce,L,2.68
RM016,2025-12-12,Oyster Sauce,L,3.54
RM016,2025-12-13,Oyster Sauce,L,3.11
RM016,2025-12-14,Oyster Sauce,L,3.03
RM016,2025-12-15,Oyster Sauce,L,2.12
RM016,2025-12-16,Oyster Sauce,L,2.84
RM016,2025-12-17,Oyster Sauce,L,2.92
RM016,2025-12-18,Oyster Sauce,L,3.42
RM016,2025-12-19,Oyster Sauce,L,3.2
RM016,2025-12-20,Oyster Sauce,L,3.08
RM016,2025-12-21,Oyster Sauce,L,2.8
RM016,2025-12-22,Oyster Sauce,L,2.78
RM016,2025-12-23,Oyster Sauce,L,2.79
RM016,2025-12-24,Oyster Sauce,L,2.99
RM016,2025-12-25,Oyster Sauce,L,2.61
RM016,2025-12-26,Oyster Sauce,L,3.34
RM016,2025-12-27,Oyster Sauce,L,4.18
RM016,2025-12-28,Oyster Sauce,L,3.47
RM016,2025-12-29,Oyster Sauce,L,2.57
RM016,2025-12-30,Oyster Sauce,L,2.98
RM016,2025-12-31,Oyster Sauce,L,3.22
RM016,2026-01-01,Oyster Sauce,L,3.53
RM016,2026-01-02,Oyster Sauce,L,3.4
RM016,2026-01-03,Oyster Sauce,L,3.47
RM016,2026-01-04,Oyster Sauce,L,3.08
RM016,2026-01-05,Oyster Sauce,L,2.7
RM016,2026-01-06,Oyster Sauce,L,2.95
RM016,2026-01-07,Oyster Sauce,L,3.26
RM016,2026-01-08,Oyster Sauce,L,2.92
RM016,2026-01-09,Oyster Sauce,L,3.21
RM016,2026-01-10,Oyster Sauce,L,3.51
RM016,2026-01-11,Oyster Sauce,L,3.02
RM016,2026-01-12,Oyster Sauce,L,2.31
RM016,2026-01-13,Oyster Sauce,L,2.7
RM016,2026-01-14,Oyster Sauce,L,2.95
RM016,2026-01-15,Oyster Sauce,L,3.04
RM016,2026-01-16,Oyster Sauce,L,3.32
RM016,2026-01-17,Oyster Sauce,L,3.69
RM016,2026-01-18,Oyster Sauce,L,2.84
RM016,2026-01-19,Oyster Sauce,L,2.58
RM016,2026-01-20,Oyster Sauce,L,2.83
RM016,2026-01-21,Oyster Sauce,L,2.55
RM016,2026-01-22,Oyster Sauce,L,3.0
RM016,2026-01-23,Oyster Sauce,L,3.63
RM016,2026-01-24,Oyster Sauce,L,3.63
RM016,2026-01-25,Oyster Sauce,L,3.02
RM016,2026-01-26,Oyster Sauce,L,2.62
RM016,2026-01-27,Oyster Sauce,L,3.08
RM016,2026-01-28,Oyster Sauce,L,3.21
RM016,2026-01-29,Oyster Sauce,L,3.5
RM016,2026-01-30,Oyster Sauce,L,3.75
RM016,2026-01-31,Oyster Sauce,L,3.77
RM016,2026-02-01,Oyster Sauce,L,3.3
RM016,2026-02-02,Oyster Sauce,L,2.25
RM016,2026-02-03,Oyster Sauce,L,2.39
RM016,2026-02-04,Oyster Sauce,L,3.16
RM016,2026-02-05,Oyster Sauce,L,3.12
RM016,2026-02-06,Oyster Sauce,L,3.22
RM016,2026-02-07,Oyster Sauce,L,3.73
RM016,2026-02-08,Oyster Sauce,L,3.36
RM016,2026-02-09,Oyster Sauce,L,2.9
RM016,2026-02-10,Oyster Sauce,L,2.78
RM016,2026-02-11,Oyster Sauce,L,2.33
RM016,2026-02-12,Oyster Sauce,L,2.85
RM016,2026-02-13,Oyster Sauce,L,3.32
RM016,2026-02-14,Oyster Sauce,L,3.2
RM016,2026-02-15,Oyster Sauce,L,3.56
RM016,2026-02-16,Oyster Sauce,L,2.41
RM016,2026-02-17,Oyster Sauce,L,2.39
RM016,2026-02-18,Oyster Sauce,L,2.81
RM016,2026-02-19,Oyster Sauce,L,2.96
RM016,2026-02-20,Oyster Sauce,L,3.36
RM016,2026-02-21,Oyster Sauce,L,3.9
RM016,2026-02-22,Oyster Sauce,L,3.22
RM016,2026-02-23,Oyster Sauce,L,2.47
RM016,2026-02-24,Oyster Sauce,L,3.06
RM016,2026-02-25,Oyster Sauce,L,3.26
RM016,2026-02-26,Oyster Sauce,L,3.42
RM016,2026-02-27,Oyster Sauce,L,3.43
RM016,2026-02-28,Oyster Sauce,L,3.45
RM016,2026-03-01,Oyster Sauce,L,3.68
RM016,2026-03-02,Oyster Sauce,L,3.18
RM016,2026-03-03,Oyster Sauce,L,2.98
RM016,2026-03-04,Oyster Sauce,L,3.09
RM016,2026-03-05,Oyster Sauce,L,3.43
RM016,2026-03-06,Oyster Sauce,L,3.54
RM016,2026-03-07,Oyster Sauce,L,3.97
RM016,2026-03-08,Oyster Sauce,L,3.31
RM016,2026-03-09,Oyster Sauce,L,2.56
RM016,2026-03-10,Oyster Sauce,L,2.49
RM016,2026-03-11,Oyster Sauce,L,2.81
RM016,2026-03-12,Oyster Sauce,L,3.12
RM016,2026-03-13,Oyster Sauce,L,2.69
RM016,2026-03-14,Oyster Sauce,L,3.25
RM016,2026-03-15,Oyster Sauce,L,2.94
RM016,2026-03-16,Oyster Sauce,L,2.91
RM016,2026-03-17,Oyster Sauce,L,2.42
RM016,2026-03-18,Oyster Sauce,L,2.84
RM016,2026-03-19,Oyster Sauce,L,3.52
RM016,2026-03-20,Oyster Sauce,L,3.29
RM016,2026-03-21,Oyster Sauce,L,3.62
RM016,2026-03-22,Oyster Sauce,L,3.16
RM016,2026-03-23,Oyster Sauce,L,2.71
RM016,2026-03-24,Oyster Sauce,L,2.74
RM016,2026-03-25,Oyster Sauce,L,3.23
