usage_date,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-06-15,"Sea Salt",101.66,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-15,"Sesame Oil",72.25,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-15,"Small Shrimp",2495.92,g,"Production Batch Processing","Biscocho Chips"
2026-06-15,"Soy Sauce",178.29,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-15,"Spring Onion",115.97,g,"Production Batch Processing","Binayong Hipon"
2026-06-15,"Sugar",439.45,g,"Production Batch Processing","Crispy Bucheron"
2026-06-15,"Turmeric Powder",61.32,g,"Production Batch Processing","Salted Banana Chips"
2026-06-15,"Water",33.85,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-16,"Bell Pepper",116.92,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-16,"Butter/Margarine",503.37,g,"Production Batch Processing","Binayong Hipon"
2026-06-16,"Cabbage",328.25,g,"Production Batch Processing","Crispy Bucheron"
2026-06-16,"Carrots",203.31,g,"Production Batch Processing","Salted Banana Chips"
2026-06-16,"Chicken",1025.79,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-16,"Chiton",1668.97,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-16,"Cooking Oil",12.73,L,"Production Batch Processing","Biscocho Chips"
2026-06-16,"Garlic",175.84,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-16,"Ground Pepper",48.15,g,"Production Batch Processing","Binayong Hipon"
2026-06-16,"Honey",336.5,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-16,"Loaf Bread",5.85,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-16,"Onion",308.63,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-16,"Oyster Sauce",102.5,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-16,"Peanuts",2188.04,g,"Production Batch Processing","Biscocho Chips"
2026-06-16,"Pork",912.73,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-16,"Pork Skin",1797.14,g,"Production Batch Processing","Binayong Hipon"
2026-06-16,"Raw Bananas",2816.16,g,"Production Batch Processing","Crispy Bucheron"
2026-06-16,"Salt",182.59,g,"Production Batch Processing","Salted Banana Chips"
2026-06-16,"Sea Salt",86.98,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-16,"Sesame Oil",59.05,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-16,"Small Shrimp",2407.49,g,"Production Batch Processing","Biscocho Chips"
2026-06-16,"Soy Sauce",164.1,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-16,"Spring Onion",117.11,g,"Production Batch Processing","Binayong Hipon"
2026-06-16,"Sugar",437.66,g,"Production Batch Processing","Crispy Bucheron"
2026-06-16,"Turmeric Powder",60.43,g,"Production Batch Processing","Salted Banana Chips"
2026-06-16,"Water",35.86,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-17,"Bell Pepper",129.67,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-17,"Butter/Margarine",400.57,g,"Production Batch Processing","Binayong Hipon"
2026-06-17,"Cabbage",273.66,g,"Production Batch Processing","Crispy Bucheron"
2026-06-17,"Carrots",236.37,g,"Production Batch Processing","Salted Banana Chips"
2026-06-17,"Chicken",1032.26,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-17,"Chiton",1793.81,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-17,"Cooking Oil",12.89,L,"Production Batch Processing","Biscocho Chips"
2026-06-17,"Garlic",176.55,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-17,"Ground Pepper",39.94,g,"Production Batch Processing","Binayong Hipon"
2026-06-17,"Honey",353.98,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-17,"Loaf Bread",5.47,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-17,"Onion",271.39,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-17,"Oyster Sauce",120.62,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-17,"Peanuts",2182.51,g,"Production Batch Processing","Biscocho Chips"
2026-06-17,"Pork",1019.77,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-17,"Pork Skin",1806.56,g,"Production Batch Processing","Binayong Hipon"
2026-06-17,"Raw Bananas",2565.53,g,"Production Batch Processing","Crispy Bucheron"
2026-06-17,"Salt",204.28,g,"Production Batch Processing","Salted Banana Chips"
2026-06-17,"Sea Salt",84.35,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-17,"Sesame Oil",57.31,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-17,"Small Shrimp",2517.75,g,"Production Batch Processing","Biscocho Chips"
2026-06-17,"Soy Sauce",152.39,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-17,"Spring Onion",99.38,g,"Production Batch Processing","Binayong Hipon"
2026-06-17,"Sugar",412.96,g,"Production Batch Processing","Crispy Bucheron"
2026-06-17,"Turmeric Powder",49.04,g,"Production Batch Processing","Salted Banana Chips"
2026-06-17,"Water",36.77,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-18,"Bell Pepper",132.41,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-18,"Butter/Margarine",445.45,g,"Production Batch Processing","Binayong Hipon"
2026-06-18,"Cabbage",280.48,g,"Production Batch Processing","Crispy Bucheron"
2026-06-18,"Carrots",240.52,g,"Production Batch Processing","Salted Banana Chips"
2026-06-18,"Chicken",1014.74,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-18,"Chiton",1820.62,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-18,"Cooking Oil",13.15,L,"Production Batch Processing","Biscocho Chips"
2026-06-18,"Garlic",200.78,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-18,"Ground Pepper",46.98,g,"Production Batch Processing","Binayong Hipon"
2026-06-18,"Honey",347.7,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-18,"Loaf Bread",6.11,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-18,"Onion",278.1,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-18,"Oyster Sauce",121.16,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-18,"Peanuts",1986.93,g,"Production Batch Processing","Biscocho Chips"
2026-06-18,"Pork",830.64,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-18,"Pork Skin",1692.14,g,"Production Batch Processing","Binayong Hipon"
2026-06-18,"Raw Bananas",2611.13,g,"Production Batch Processing","Crispy Bucheron"
2026-06-18,"Salt",172.48,g,"Production Batch Processing","Salted Banana Chips"
2026-06-18,"Sea Salt",104.57,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-18,"Sesame Oil",70.68,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-18,"Small Shrimp",2273.38,g,"Production Batch Processing","Biscocho Chips"
2026-06-18,"Soy Sauce",154.83,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-18,"Spring Onion",111.57,g,"Production Batch Processing","Binayong Hipon"
2026-06-18,"Sugar",393.11,g,"Production Batch Processing","Crispy Bucheron"
2026-06-18,"Turmeric Powder",58.7,g,"Production Batch Processing","Salted Banana Chips"
2026-06-18,"Water",35.13,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-19,"Bell Pepper",123.92,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-19,"Butter/Margarine",396.92,g,"Production Batch Processing","Binayong Hipon"
2026-06-19,"Cabbage",317.55,g,"Production Batch Processing","Crispy Bucheron"
2026-06-19,"Carrots",243.25,g,"Production Batch Processing","Salted Banana Chips"
2026-06-19,"Chicken",937.67,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-19,"Chiton",1462.15,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-19,"Cooking Oil",11.12,L,"Production Batch Processing","Biscocho Chips"
2026-06-19,"Garlic",175.39,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-19,"Ground Pepper",41.42,g,"Production Batch Processing","Binayong Hipon"
2026-06-19,"Honey",371.73,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-19,"Loaf Bread",6.24,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-19,"Onion",266.58,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-19,"Oyster Sauce",107.21,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-19,"Peanuts",2198.42,g,"Production Batch Processing","Biscocho Chips"
2026-06-19,"Pork",1025.39,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-19,"Pork Skin",1652.45,g,"Production Batch Processing","Binayong Hipon"
2026-06-19,"Raw Bananas",2343.76,g,"Production Batch Processing","Crispy Bucheron"
2026-06-19,"Salt",170.95,g,"Production Batch Processing","Salted Banana Chips"
2026-06-19,"Sea Salt",89.02,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-19,"Sesame Oil",67.42,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-19,"Small Shrimp",2677.3,g,"Production Batch Processing","Biscocho Chips"
2026-06-19,"Soy Sauce",147.65,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-19,"Spring Onion",119.74,g,"Production Batch Processing","Binayong Hipon"
2026-06-19,"Sugar",369.68,g,"Production Batch Processing","Crispy Bucheron"
2026-06-19,"Turmeric Powder",60.62,g,"Production Batch Processing","Salted Banana Chips"
2026-06-19,"Water",38.16,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-20,"Bell Pepper",152.81,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-20,"Butter/Margarine",652.08,g,"Production Batch Processing","Binayong Hipon"
2026-06-20,"Cabbage",412.97,g,"Production Batch Processing","Crispy Bucheron"
2026-06-20,"Carrots",282.33,g,"Production Batch Processing","Salted Banana Chips"
2026-06-20,"Chicken",1278.19,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-20,"Chiton",2311.8,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-20,"Cooking Oil",15.5,L,"Production Batch Processing","Biscocho Chips"
2026-06-20,"Garlic",251.58,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-20,"Ground Pepper",63.6,g,"Production Batch Processing","Binayong Hipon"
2026-06-20,"Honey",437.38,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-20,"Loaf Bread",7.72,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-20,"Onion",342.9,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-20,"Oyster Sauce",143.93,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-20,"Peanuts",2966.45,g,"Production Batch Processing","Biscocho Chips"
2026-06-20,"Pork",1354.91,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-20,"Pork Skin",2583.3,g,"Production Batch Processing","Binayong Hipon"
2026-06-20,"Raw Bananas",3387.25,g,"Production Batch Processing","Crispy Bucheron"
2026-06-20,"Salt",287.25,g,"Production Batch Processing","Salted Banana Chips"
2026-06-20,"Sea Salt",141.53,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-20,"Sesame Oil",78.54,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-20,"Small Shrimp",2887.09,g,"Production Batch Processing","Biscocho Chips"
2026-06-20,"Soy Sauce",212.1,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-20,"Spring Onion",134.82,g,"Production Batch Processing","Binayong Hipon"
2026-06-20,"Sugar",579.51,g,"Production Batch Processing","Crispy Bucheron"
2026-06-20,"Turmeric Powder",70.29,g,"Production Batch Processing","Salted Banana Chips"
2026-06-20,"Water",45.91,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-21,"Bell Pepper",169.23,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-21,"Butter/Margarine",575.51,g,"Production Batch Processing","Binayong Hipon"
2026-06-21,"Cabbage",418.47,g,"Production Batch Processing","Crispy Bucheron"
2026-06-21,"Carrots",268.49,g,"Production Batch Processing","Salted Banana Chips"
2026-06-21,"Chicken",1298.03,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-21,"Chiton",2138.77,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-21,"Cooking Oil",16.95,L,"Production Batch Processing","Biscocho Chips"
2026-06-21,"Garlic",265.33,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-21,"Ground Pepper",54,g,"Production Batch Processing","Binayong Hipon"
2026-06-21,"Honey",473.11,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-21,"Loaf Bread",8.87,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-21,"Onion",406.02,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-21,"Oyster Sauce",133.25,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-21,"Peanuts",3078.47,g,"Production Batch Processing","Biscocho Chips"
2026-06-21,"Pork",1241.12,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-21,"Pork Skin",2528.66,g,"Production Batch Processing","Binayong Hipon"
2026-06-21,"Raw Bananas",3563.56,g,"Production Batch Processing","Crispy Bucheron"
2026-06-21,"Salt",262.96,g,"Production Batch Processing","Salted Banana Chips"
2026-06-21,"Sea Salt",123.92,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-21,"Sesame Oil",77.5,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-21,"Small Shrimp",2924.06,g,"Production Batch Processing","Biscocho Chips"
2026-06-21,"Soy Sauce",220.45,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-21,"Spring Onion",141.1,g,"Production Batch Processing","Binayong Hipon"
2026-06-21,"Sugar",502.17,g,"Production Batch Processing","Crispy Bucheron"
2026-06-21,"Turmeric Powder",66.19,g,"Production Batch Processing","Salted Banana Chips"
2026-06-21,"Water",49.98,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-22,"Bell Pepper",130.56,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-22,"Butter/Margarine",465.23,g,"Production Batch Processing","Binayong Hipon"
2026-06-22,"Cabbage",299.08,g,"Production Batch Processing","Crispy Bucheron"
2026-06-22,"Carrots",213.42,g,"Production Batch Processing","Salted Banana Chips"
2026-06-22,"Chicken",988.23,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-22,"Chiton",1721.57,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-22,"Cooking Oil",11.12,L,"Production Batch Processing","Biscocho Chips"
2026-06-22,"Garlic",189.57,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-22,"Ground Pepper",42.16,g,"Production Batch Processing","Binayong Hipon"
2026-06-22,"Honey",310.67,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-22,"Loaf Bread",6.37,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-22,"Onion",280.08,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-22,"Oyster Sauce",97.35,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-22,"Peanuts",2068.18,g,"Production Batch Processing","Biscocho Chips"
2026-06-22,"Pork",1007.39,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-22,"Pork Skin",1714.86,g,"Production Batch Processing","Binayong Hipon"
2026-06-22,"Raw Bananas",2774.31,g,"Production Batch Processing","Crispy Bucheron"
2026-06-22,"Salt",192.36,g,"Production Batch Processing","Salted Banana Chips"
2026-06-22,"Sea Salt",106.4,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-22,"Sesame Oil",69.18,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-22,"Small Shrimp",2413.11,g,"Production Batch Processing","Biscocho Chips"
2026-06-22,"Soy Sauce",158.18,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-22,"Spring Onion",120.07,g,"Production Batch Processing","Binayong Hipon"
2026-06-22,"Sugar",399.84,g,"Production Batch Processing","Crispy Bucheron"
2026-06-22,"Turmeric Powder",52.8,g,"Production Batch Processing","Salted Banana Chips"
2026-06-22,"Water",38.78,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-23,"Bell Pepper",124.42,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-23,"Butter/Margarine",434.05,g,"Production Batch Processing","Binayong Hipon"
2026-06-23,"Cabbage",316.62,g,"Production Batch Processing","Crispy Bucheron"
2026-06-23,"Carrots",206.66,g,"Production Batch Processing","Salted Banana Chips"
2026-06-23,"Chicken",906.64,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-23,"Chiton",1678.79,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-23,"Cooking Oil",11.1,L,"Production Batch Processing","Biscocho Chips"
2026-06-23,"Garlic",183.66,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-23,"Ground Pepper",41.78,g,"Production Batch Processing","Binayong Hipon"
2026-06-23,"Honey",344.89,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-23,"Loaf Bread",5.55,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-23,"Onion",282.62,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-23,"Oyster Sauce",97.98,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-23,"Peanuts",2043.36,g,"Production Batch Processing","Biscocho Chips"
2026-06-23,"Pork",859.45,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-23,"Pork Skin",1832.39,g,"Production Batch Processing","Binayong Hipon"
2026-06-23,"Raw Bananas",2312.89,g,"Production Batch Processing","Crispy Bucheron"
2026-06-23,"Salt",208.41,g,"Production Batch Processing","Salted Banana Chips"
2026-06-23,"Sea Salt",99.24,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-23,"Sesame Oil",69.12,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-23,"Small Shrimp",2174.28,g,"Production Batch Processing","Biscocho Chips"
2026-06-23,"Soy Sauce",176.05,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-23,"Spring Onion",104.17,g,"Production Batch Processing","Binayong Hipon"
2026-06-23,"Sugar",463.02,g,"Production Batch Processing","Crispy Bucheron"
2026-06-23,"Turmeric Powder",55.84,g,"Production Batch Processing","Salted Banana Chips"
2026-06-23,"Water",35.82,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-24,"Bell Pepper",131.78,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-24,"Butter/Margarine",468.87,g,"Production Batch Processing","Binayong Hipon"
2026-06-24,"Cabbage",289.92,g,"Production Batch Processing","Crispy Bucheron"
2026-06-24,"Carrots",206.5,g,"Production Batch Processing","Salted Banana Chips"
2026-06-24,"Chicken",843.92,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-24,"Chiton",1724.72,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-24,"Cooking Oil",12.99,L,"Production Batch Processing","Biscocho Chips"
2026-06-24,"Garlic",174.87,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-24,"Ground Pepper",40.71,g,"Production Batch Processing","Binayong Hipon"
2026-06-24,"Honey",359.24,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-24,"Loaf Bread",5.85,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-24,"Onion",309.22,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-24,"Oyster Sauce",97.91,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-24,"Peanuts",2138.39,g,"Production Batch Processing","Biscocho Chips"
2026-06-24,"Pork",918.43,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-24,"Pork Skin",1724.63,g,"Production Batch Processing","Binayong Hipon"
2026-06-24,"Raw Bananas",2793.66,g,"Production Batch Processing","Crispy Bucheron"
2026-06-24,"Salt",189.83,g,"Production Batch Processing","Salted Banana Chips"
2026-06-24,"Sea Salt",86.42,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-24,"Sesame Oil",64.43,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-24,"Small Shrimp",2578.81,g,"Production Batch Processing","Biscocho Chips"
2026-06-24,"Soy Sauce",175.57,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-24,"Spring Onion",109.36,g,"Production Batch Processing","Binayong Hipon"
2026-06-24,"Sugar",455.59,g,"Production Batch Processing","Crispy Bucheron"
2026-06-24,"Turmeric Powder",55.92,g,"Production Batch Processing","Salted Banana Chips"
2026-06-24,"Water",36.96,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-25,"Bell Pepper",107.17,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-25,"Butter/Margarine",487.28,g,"Production Batch Processing","Binayong Hipon"
2026-06-25,"Cabbage",268.95,g,"Production Batch Processing","Crispy Bucheron"
2026-06-25,"Carrots",204.87,g,"Production Batch Processing","Salted Banana Chips"
2026-06-25,"Chicken",1032.26,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-25,"Chiton",1677.08,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-25,"Cooking Oil",12.35,L,"Production Batch Processing","Biscocho Chips"
2026-06-25,"Garlic",197.51,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-25,"Ground Pepper",46.56,g,"Production Batch Processing","Binayong Hipon"
2026-06-25,"Honey",314.32,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-25,"Loaf Bread",6.63,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-25,"Onion",251.52,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-25,"Oyster Sauce",112.79,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-25,"Peanuts",2302.82,g,"Production Batch Processing","Biscocho Chips"
2026-06-25,"Pork",849.47,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-25,"Pork Skin",1968.47,g,"Production Batch Processing","Binayong Hipon"
2026-06-25,"Raw Bananas",2436.99,g,"Production Batch Processing","Crispy Bucheron"
2026-06-25,"Salt",189.79,g,"Production Batch Processing","Salted Banana Chips"
2026-06-25,"Sea Salt",90.8,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-25,"Sesame Oil",64.4,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-25,"Small Shrimp",2638.47,g,"Production Batch Processing","Biscocho Chips"
2026-06-25,"Soy Sauce",148.8,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-25,"Spring Onion",114.26,g,"Production Batch Processing","Binayong Hipon"
2026-06-25,"Sugar",388.04,g,"Production Batch Processing","Crispy Bucheron"
2026-06-25,"Turmeric Powder",57.85,g,"Production Batch Processing","Salted Banana Chips"
2026-06-25,"Water",34.22,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-26,"Bell Pepper",120.33,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-26,"Butter/Margarine",408.89,g,"Production Batch Processing","Binayong Hipon"
2026-06-26,"Cabbage",335.19,g,"Production Batch Processing","Crispy Bucheron"
2026-06-26,"Carrots",222.98,g,"Production Batch Processing","Salted Banana Chips"
2026-06-26,"Chicken",1056.2,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-26,"Chiton",1501.09,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-26,"Cooking Oil",13.01,L,"Production Batch Processing","Biscocho Chips"
2026-06-26,"Garlic",165.3,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-26,"Ground Pepper",44.97,g,"Production Batch Processing","Binayong Hipon"
2026-06-26,"Honey",348.06,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-26,"Loaf Bread",6.62,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-26,"Onion",268.43,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-26,"Oyster Sauce",122.28,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-26,"Peanuts",2254.31,g,"Production Batch Processing","Biscocho Chips"
2026-06-26,"Pork",923.97,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-26,"Pork Skin",1846.63,g,"Production Batch Processing","Binayong Hipon"
2026-06-26,"Raw Bananas",2582.16,g,"Production Batch Processing","Crispy Bucheron"
2026-06-26,"Salt",180.61,g,"Production Batch Processing","Salted Banana Chips"
2026-06-26,"Sea Salt",101.36,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-26,"Sesame Oil",57.36,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-26,"Small Shrimp",2327.53,g,"Production Batch Processing","Biscocho Chips"
2026-06-26,"Soy Sauce",177.23,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-26,"Spring Onion",106.34,g,"Production Batch Processing","Binayong Hipon"
2026-06-26,"Sugar",387.78,g,"Production Batch Processing","Crispy Bucheron"
2026-06-26,"Turmeric Powder",61.36,g,"Production Batch Processing","Salted Banana Chips"
2026-06-26,"Water",33.31,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-27,"Bell Pepper",179.86,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-27,"Butter/Margarine",542.69,g,"Production Batch Processing","Binayong Hipon"
2026-06-27,"Cabbage",388.24,g,"Production Batch Processing","Crispy Bucheron"
2026-06-27,"Carrots",268.48,g,"Production Batch Processing","Salted Banana Chips"
2026-06-27,"Chicken",1180.48,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-27,"Chiton",2058.24,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-27,"Cooking Oil",16.16,L,"Production Batch Processing","Biscocho Chips"
2026-06-27,"Garlic",268,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-27,"Ground Pepper",67.75,g,"Production Batch Processing","Binayong Hipon"
2026-06-27,"Honey",446.26,ml,"Production Batch Processing","Crispy Bucheron"
2026-06-27,"Loaf Bread",7.76,pcs,"Production Batch Processing","Salted Banana Chips"
2026-06-27,"Onion",344.4,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-27,"Oyster Sauce",133.9,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-27,"Peanuts",2593.21,g,"Production Batch Processing","Biscocho Chips"
2026-06-27,"Pork",1345.16,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-27,"Pork Skin",2586.41,g,"Production Batch Processing","Binayong Hipon"
2026-06-27,"Raw Bananas",3861.42,g,"Production Batch Processing","Crispy Bucheron"
2026-06-27,"Salt",259.1,g,"Production Batch Processing","Salted Banana Chips"
2026-06-27,"Sea Salt",122.69,g,"Production Batch Processing","Creamy Peanut Butter"
2026-06-27,"Sesame Oil",80.1,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-06-27,"Small Shrimp",3086.76,g,"Production Batch Processing","Biscocho Chips"
2026-06-27,"Soy Sauce",211.62,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-27,"Spring Onion",139.91,g,"Production Batch Processing","Binayong Hipon"
2026-06-27,"Sugar",516.01,g,"Production Batch Processing","Crispy Bucheron"
2026-06-27,"Turmeric Powder",65.8,g,"Production Batch Processing","Salted Banana Chips"
2026-06-27,"Water",52.28,L,"Production Batch Processing","Creamy Peanut Butter"
2026-06-28,"Bell Pepper",178.58,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-06-28,"Butter/Margarine",575.49,g,"Production Batch Processing","Binayong Hipon"
2026-06-28,"Cabbage",447.75,g,"Production Batch Processing","Crispy Bucheron"
2026-06-28,"Carrots",301.34,g,"Production Batch Processing","Salted Banana Chips"
